CRASH DATE,NUMBER OF PERSONS INJURED
02/10/2025,1
02/10/2025,0
02/10/2025,0
02/10/2025,0
02/10/2025,1
02/10/2025,0
02/10/2025,1
02/10/2025,0
02/10/2025,1
02/10/2025,0
02/10/2025,0
02/10/2025,0
02/10/2025,0
02/10/2025,1
02/10/2025,0
02/10/2025,0
02/10/2025,0
02/10/2025,0
02/10/2025,0
02/10/2025,0
02/10/2025,0
02/10/2025,1
02/10/2025,2
02/10/2025,1
02/10/2025,1
02/10/2025,1
02/10/2025,2
02/10/2025,0
02/10/2025,0
02/10/2025,0
02/10/2025,0
02/10/2025,0
02/10/2025,1
02/10/2025,1
02/10/2025,1
02/10/2025,0
02/10/2025,1
02/10/2025,2
02/10/2025,0
02/10/2025,0
02/10/2025,1
02/10/2025,0
02/10/2025,1
02/10/2025,0
02/10/2025,0
02/10/2025,3
02/10/2025,0
02/10/2025,0
02/10/2025,0
02/10/2025,0
02/10/2025,0
02/10/2025,1
02/10/2025,3
02/10/2025,0
02/10/2025,0
02/10/2025,0
02/10/2025,0
02/10/2025,0
02/10/2025,0
02/10/2025,1
02/10/2025,0
02/10/2025,1
02/10/2025,3
02/10/2025,0
02/10/2025,1
02/10/2025,0
02/10/2025,1
02/10/2025,1
02/10/2025,2
02/10/2025,0
02/10/2025,1
02/10/2025,0
02/10/2025,1
02/10/2025,0
02/10/2025,2
02/10/2025,0
02/10/2025,0
02/10/2025,1
02/10/2025,1
02/10/2025,1
02/10/2025,1
02/10/2025,0
02/10/2025,0
02/11/2025,1
02/11/2025,1
02/11/2025,1
02/11/2025,2
02/11/2025,0
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,2
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,0
02/11/2025,2
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,1
02/11/2025,1
02/11/2025,3
02/11/2025,0
02/11/2025,1
02/11/2025,0
02/11/2025,1
02/11/2025,0
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,1
02/11/2025,2
02/11/2025,0
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,1
02/11/2025,0
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,2
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,2
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,1
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,3
02/11/2025,2
02/11/2025,1
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,2
02/11/2025,0
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,1
02/11/2025,1
02/11/2025,0
02/11/2025,1
02/11/2025,5
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,4
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,2
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,0
02/11/2025,1
02/11/2025,1
02/11/2025,1
02/11/2025,0
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,3
02/11/2025,3
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,2
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,1
02/11/2025,3
02/11/2025,1
02/11/2025,0
02/11/2025,5
02/11/2025,1
02/11/2025,0
02/11/2025,1
02/11/2025,2
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,0
02/11/2025,0
02/11/2025,1
02/11/2025,1
02/11/2025,2
02/12/2025,0
02/12/2025,3
02/12/2025,1
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,1
02/12/2025,1
02/12/2025,1
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,4
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,0
02/12/2025,2
02/12/2025,0
02/12/2025,1
02/12/2025,1
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,1
02/12/2025,1
02/12/2025,1
02/12/2025,0
02/12/2025,1
02/12/2025,1
02/12/2025,1
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,1
02/12/2025,3
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,2
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,1
02/12/2025,1
02/12/2025,1
02/12/2025,0
02/12/2025,2
02/12/2025,0
02/12/2025,0
02/12/2025,1
02/12/2025,2
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,2
02/12/2025,1
02/12/2025,0
02/12/2025,0
02/12/2025,2
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,1
02/12/2025,1
02/12/2025,0
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,1
02/12/2025,2
02/12/2025,1
02/12/2025,2
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,1
02/12/2025,2
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,1
02/12/2025,1
02/12/2025,0
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,2
02/12/2025,1
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,3
02/12/2025,0
02/12/2025,1
02/12/2025,1
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,0
02/12/2025,1
02/12/2025,0
02/12/2025,0
02/12/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,1
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,4
02/13/2025,2
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,1
02/13/2025,2
02/13/2025,0
02/13/2025,3
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,4
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,2
02/13/2025,0
02/13/2025,1
02/13/2025,2
02/13/2025,0
02/13/2025,2
02/13/2025,2
02/13/2025,0
02/13/2025,1
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,2
02/13/2025,0
02/13/2025,1
02/13/2025,1
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,1
02/13/2025,1
02/13/2025,0
02/13/2025,1
02/13/2025,1
02/13/2025,0
02/13/2025,1
02/13/2025,2
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,2
02/13/2025,0
02/13/2025,2
02/13/2025,0
02/13/2025,0
02/13/2025,2
02/13/2025,1
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,2
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,1
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,3
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,3
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,1
02/13/2025,1
02/13/2025,1
02/13/2025,1
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,2
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,4
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,1
02/13/2025,1
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,1
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,3
02/13/2025,1
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,2
02/13/2025,0
02/13/2025,1
02/13/2025,1
02/13/2025,0
02/13/2025,1
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,0
02/13/2025,0
02/13/2025,4
02/13/2025,0
02/13/2025,0
02/13/2025,0
02/13/2025,1
02/13/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,1
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,1
02/14/2025,1
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,2
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,3
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,1
02/14/2025,0
02/14/2025,1
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,1
02/14/2025,2
02/14/2025,0
02/14/2025,2
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,1
02/14/2025,1
02/14/2025,0
02/14/2025,1
02/14/2025,2
02/14/2025,1
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,1
02/14/2025,1
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,3
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,2
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,2
02/14/2025,1
02/14/2025,1
02/14/2025,1
02/14/2025,0
02/14/2025,1
02/14/2025,1
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,4
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,1
02/14/2025,1
02/14/2025,2
02/14/2025,1
02/14/2025,0
02/14/2025,1
02/14/2025,1
02/14/2025,1
02/14/2025,1
02/14/2025,0
02/14/2025,1
02/14/2025,1
02/14/2025,1
02/14/2025,0
02/14/2025,1
02/14/2025,1
02/14/2025,4
02/14/2025,1
02/14/2025,0
02/14/2025,1
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,1
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,1
02/14/2025,2
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,1
02/14/2025,1
02/14/2025,1
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,1
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,3
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,2
02/14/2025,1
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,1
02/14/2025,1
02/14/2025,1
02/14/2025,0
02/14/2025,2
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,2
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,2
02/14/2025,0
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,1
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/14/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,2
02/15/2025,2
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,1
02/15/2025,2
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,2
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,1
02/15/2025,1
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,1
02/15/2025,2
02/15/2025,0
02/15/2025,2
02/15/2025,0
02/15/2025,0
02/15/2025,3
02/15/2025,1
02/15/2025,1
02/15/2025,1
02/15/2025,2
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,3
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,3
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,1
02/15/2025,1
02/15/2025,2
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,1
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,2
02/15/2025,0
02/15/2025,1
02/15/2025,2
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,2
02/15/2025,1
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,2
02/15/2025,1
02/15/2025,1
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,4
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,3
02/15/2025,0
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,1
02/15/2025,1
02/15/2025,1
02/15/2025,1
02/15/2025,1
02/15/2025,1
02/15/2025,1
02/15/2025,1
02/15/2025,0
02/15/2025,0
02/15/2025,2
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,2
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/15/2025,0
02/16/2025,1
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,2
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,3
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,2
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,1
02/16/2025,2
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,0
02/16/2025,1
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,1
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,0
02/16/2025,1
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,1
02/16/2025,1
02/16/2025,0
02/16/2025,1
02/16/2025,0
02/16/2025,1
02/16/2025,0
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,1
02/16/2025,1
02/16/2025,2
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,0
02/16/2025,3
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,1
02/16/2025,1
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,1
02/16/2025,1
02/16/2025,0
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,1
02/16/2025,0
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,0
02/16/2025,3
02/16/2025,1
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,0
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,1
02/16/2025,2
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,1
02/16/2025,1
02/16/2025,2
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/16/2025,1
02/16/2025,0
02/16/2025,1
02/16/2025,2
02/16/2025,1
02/16/2025,0
02/16/2025,0
02/16/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,1
02/17/2025,1
02/17/2025,1
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,1
02/17/2025,3
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,1
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,1
02/17/2025,1
02/17/2025,0
02/17/2025,1
02/17/2025,2
02/17/2025,1
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,3
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,2
02/17/2025,0
02/17/2025,1
02/17/2025,1
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,1
02/17/2025,1
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,1
02/17/2025,1
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,3
02/17/2025,0
02/17/2025,6
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,1
02/17/2025,1
02/17/2025,2
02/17/2025,3
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,1
02/17/2025,1
02/17/2025,2
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,2
02/17/2025,2
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,2
02/17/2025,0
02/17/2025,1
02/17/2025,1
02/17/2025,0
02/17/2025,1
02/17/2025,1
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,3
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,1
02/17/2025,2
02/17/2025,1
02/17/2025,1
02/17/2025,2
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,2
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,1
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,1
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,2
02/17/2025,2
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,1
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,1
02/17/2025,1
02/17/2025,2
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/17/2025,1
02/17/2025,0
02/17/2025,0
02/17/2025,0
02/18/2025,0
02/18/2025,0
02/18/2025,0
